season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,345ce64a-0eff-45c3-892e-171f6803a8b3,农场主富勒,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,7,12,14,3,3,8,25,38,-13,14,69.86,74.38,87,8,0,0,0,0,0,3100000.0,1556503.0,50.21,9193696.92,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,3611c1c7-91f0-4613-aaa5-3f05046a7cfd,金石为开,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,6,16,14,4,4,6,20,26,-6,12,60.5,65.0,74,8,0,0,0,0,0,1600000.0,678939.0,42.43,4908997.79,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,3689a578-7989-4145-80c8-239c51782ffa,祖母绿光,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,5,22,14,7,1,6,24,24,0,11,62.82,65.12,73,7,0,0,0,0,0,1600000.0,684966.0,42.81,4967500.12,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,36c5314f-4d79-4654-be87-9464aafb9690,宇宙巴萨,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,5,20,14,5,5,4,44,35,9,13,68.77,76.5,91,8,0,0,0,0,0,3100000.0,1433534.0,46.24,6369418.7,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,377ee383-a7cf-47f7-8718-3bc97b4813c7,华山剑客,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,3,23,14,7,2,5,31,27,4,12,63.08,67.25,76,7,0,0,0,0,0,1600000.0,899107.0,56.19,4471965.02,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,37cc4353-9dc6-4541-ad33-63c9fbca518f,克鲁格园,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,7,15,14,4,3,7,23,24,-1,13,64.85,68.25,85,7,0,0,0,0,0,1600000.0,911372.0,56.96,4346044.27,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,384f01a0-83ea-4923-b450-d4672f0661fe,刚果王国,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,6,16,14,4,4,6,18,29,-11,10,59.2,61.5,78,8,0,0,0,0,0,1600000.0,654822.0,40.93,5035021.58,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,389f1e5e-36a4-4017-a979-387a050ce412,伊斯法罕,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,1,28,14,9,1,4,30,21,9,14,64.29,69.38,77,8,0,0,0,0,0,1600000.0,961772.0,60.11,4516935.18,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,38b4ca23-fcd0-4146-b82e-d14302fc77d5,辛巴达航,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,4,20,14,5,5,4,26,29,-3,14,73.57,80.0,90,8,0,0,0,0,0,4200000.0,2004488.0,47.73,11813796.82,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,3b2eeeaf-91a3-4139-96c7-9d9a3c506324,草原猎鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,2,24,14,7,3,4,32,24,8,13,66.15,70.62,75,6,0,0,0,0,0,2250000.0,1024342.0,45.53,7298515.2,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,3cc08543-1d2e-45a9-a1a4-2bfc049ceae3,阿里巴巴,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,1,29,14,9,2,3,34,20,14,12,58.17,62.75,70,8,0,0,0,0,0,1600000.0,744886.0,46.56,4939705.42,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,401342f0-c394-4c39-a137-a6ca18f3f59b,西域雪狼,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,7,18,14,5,3,6,35,27,8,13,68.69,75.25,85,8,0,0,0,0,0,2250000.0,1473278.0,65.48,6311728.82,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,404a75f0-a644-464b-b83c-456ebf6d2c33,Medina之光,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,1,38,14,12,2,0,44,18,26,12,65.25,69.25,85,6,0,0,0,0,0,1600000.0,1023451.0,63.97,7251232.18,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,408f6ba6-09fe-4598-87f1-c1f3ac3d8e98,单峰快驼,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,8,9,14,2,3,9,14,24,-10,12,60.58,65.0,74,8,0,0,0,0,0,1600000.0,784301.0,49.02,7639505.3,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,41501a6a-5951-4b09-a411-c409b9319f7d,美洲豹王,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,5,19,14,5,4,5,18,21,-3,14,61.36,69.25,77,7,0,0,0,0,0,1600000.0,795687.0,49.73,4573729.33,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,42fbdc5a-8c40-4bde-9235-322d4558de50,蓝月亮城,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,4,25,14,7,4,3,39,31,8,15,82.53,86.62,93,7,0,0,0,0,0,4200000.0,2961938.0,70.52,9950125.44,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,43fabbee-b584-4985-9119-627445998a83,居鲁士帝,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,7,16,14,4,4,6,26,33,-7,11,60.09,64.88,79,7,0,0,0,0,0,1600000.0,718622.0,44.91,4732169.83,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4610e88a-e065-4c39-a833-c971e47191a1,五人制王,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,4,18,14,5,3,6,27,28,-1,14,75.93,83.88,91,8,0,0,0,0,0,4200000.0,2256837.0,53.73,11025713.84,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,47de49d5-fdca-4d81-b80e-b55a79bd3ced,黑虎掏心,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,7,13,14,4,1,9,20,37,-17,12,71.17,75.88,89,7,0,0,0,0,0,3100000.0,1359251.0,43.85,10139930.88,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4812c221-b983-4262-8849-407bd855fee7,汉诺威红,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,8,13,14,4,1,9,18,29,-11,14,60.07,66.0,78,7,0,0,0,0,0,1600000.0,764017.0,47.75,4631467.62,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4827bcfa-ad0c-4570-a1bb-e73e4531857d,角马迁徙,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,7,12,14,3,3,8,13,21,-8,13,62.08,66.88,83,7,0,0,0,0,0,1600000.0,808691.0,50.54,4628030.1,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,48831857-1b6a-413e-bda8-5719fd283efc,绿松石绿,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,7,14,14,4,2,8,17,28,-11,10,64.5,66.38,80,8,0,0,0,0,0,1600000.0,814571.0,50.91,4626992.1,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4956aca2-3f90-4766-a4e5-19d273ef1806,汽油骑士,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,8,10,14,3,1,10,9,45,-36,13,56.77,65.12,81,7,0,0,0,0,0,3100000.0,980406.0,31.63,10382309.89,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,496db78f-db3a-4429-8849-d9230914b4d9,麦加朝圣,True,a214dae7-f210-4978-a373-8769b832bee7,3,8,9,14,2,3,9,16,31,-15,12,63.5,68.12,83,7,0,0,0,0,0,2250000.0,1002844.0,44.57,7446403.32,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,玛瑙石红,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,8,7,14,1,4,9,17,34,-17,11,62.36,66.12,73,6,0,0,0,0,0,1600000.0,666017.0,41.63,4806563.35,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4c1ec84b-28ed-4dec-a64f-a657a0f7cb52,能源霸主,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,5,16,14,5,1,8,26,33,-7,12,73.42,79.62,92,7,0,0,0,0,0,3100000.0,1850501.0,59.69,8431691.47,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4cfa84d7-a28d-4fa7-b027-e46898055965,北方苍狼,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,2,24,14,7,3,4,34,28,6,13,67.69,72.12,88,7,0,0,0,0,0,2250000.0,1314793.0,58.44,6683176.68,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4d472da3-7b92-49fc-906f-9f552ddf60a9,蜜蜂布伦特,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,1,28,14,8,4,2,43,29,14,12,72.58,77.88,83,7,0,0,0,0,0,3100000.0,1873884.0,60.45,8996527.96,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4e3da93e-5b37-4581-85e2-917f1832c0a4,萨拉丁军,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,4,20,14,6,2,6,28,33,-5,13,62.08,67.88,82,7,0,0,0,0,0,1600000.0,791356.0,49.46,4540114.54,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4f99cfc0-1d1f-4119-ae38-03748d6dbda6,金虎啸月,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,6,16,14,4,4,6,16,26,-10,10,69.7,72.5,83,6,0,0,0,0,0,3100000.0,1505102.0,48.55,9288666.73,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,4fc413c0-dc02-4f5b-a7b0-885cc875a227,圣保罗彩,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,6,18,14,5,3,6,31,30,1,14,67.57,73.62,83,8,0,0,0,0,0,2250000.0,1187982.0,52.8,7155767.11,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,502f7b1b-fa02-4b4f-805a-7634322229c7,凤凰涅槃,True,a0107e47-d545-415a-877e-a250b12b72a3,4,5,15,14,3,6,5,21,22,-1,14,61.43,66.75,79,5,0,0,0,0,0,1600000.0,774577.0,48.41,4666016.04,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,511869fc-0d4a-4a9d-874f-672bf7b73d7b,西海金龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,8,7,14,2,1,11,28,46,-18,13,79.69,84.12,96,8,0,0,0,0,0,4200000.0,2484212.0,59.15,10310052.96,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,52026170-7ab6-4175-828f-f374212fe06f,尼罗河源,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,5,17,14,5,2,7,27,31,-4,13,63.46,67.25,82,6,0,0,0,0,0,1600000.0,889126.0,55.57,4111093.41,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,52b387be-648a-4fa3-a51e-5c34309c7310,凯门鳄凶,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,8,10,14,2,4,8,16,28,-12,12,58.08,59.88,63,8,0,0,0,0,0,1600000.0,476821.0,29.8,5331104.08,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,53139716-38aa-4fc3-9533-84ac7c0503b4,红魔曼联,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,6,14,14,3,5,6,24,29,-5,12,77.58,82.12,89,7,0,0,0,0,0,4200000.0,2420372.0,57.63,10588335.08,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,532aa483-fbd2-4aaf-a3f8-83e0fee2a797,贝都因骑,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,6,13,14,3,4,7,16,27,-11,14,62.36,67.0,74,7,0,0,0,0,0,1600000.0,801260.0,50.08,4571915.64,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,维多利亚,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,2,25,14,8,1,5,39,23,16,15,66.33,72.25,80,7,0,0,0,0,0,1600000.0,1107064.0,69.19,3973838.83,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,556d3a6a-e537-4d72-873b-01c32bb956b2,布宜诺斯,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,3,19,14,6,1,7,27,26,1,15,74.8,78.62,85,5,0,0,0,0,0,3100000.0,1764718.0,56.93,8703876.47,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,5579ed94-d42c-43b0-b0cf-6db8a4f10f36,探戈情人,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,1,28,14,8,4,2,30,23,7,14,73.5,79.88,95,8,0,0,0,0,0,3100000.0,1857648.0,59.92,9090118.48,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,5756d9a0-5fed-40dc-9981-af7fd1b0a0a9,清真寺塔,True,a214dae7-f210-4978-a373-8769b832bee7,3,2,25,14,7,4,3,33,25,8,12,69.25,73.38,78,7,0,0,0,0,0,2250000.0,1224623.0,54.43,6907138.67,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,578d8ca9-f619-4b00-b2e8-81e6079f18dd,食蚁兽长,True,698db303-c978-44e4-a85a-c086ddf13168,3,8,10,14,3,1,10,16,30,-14,13,63.85,68.62,78,6,0,0,0,0,0,2250000.0,1023646.0,45.5,4166656.59,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,57e9792f-f898-4f1f-bf63-d4122fc0d1a8,武当太极,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,5,19,14,5,4,5,26,29,-3,14,66.0,71.5,84,6,0,0,0,0,0,2250000.0,1148979.0,51.07,3872305.31,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,57fe450c-b28d-419d-a0b3-63e5cc902728,矿工沙尔,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,3,21,14,6,3,5,31,32,-1,10,61.7,64.88,75,7,0,0,0,0,0,1600000.0,712327.0,44.52,4704242.5,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,波斯勇士,True,a14c4617-240a-46a6-990f-37f821870474,3,8,8,14,2,2,10,16,28,-12,13,64.62,69.12,79,8,0,0,0,0,0,2250000.0,999082.0,44.4,4268055.01,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,5bf54cba-5b7a-4632-bf59-503ac4f493ab,双峰巨驼,True,a14c4617-240a-46a6-990f-37f821870474,3,7,10,14,2,4,8,18,28,-10,12,68.25,72.62,81,8,0,0,0,0,0,2250000.0,1154921.0,51.33,6918793.92,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,5ed5e12b-ec53-4677-a4b5-8d74e21bb98b,复活节岛,True,698db303-c978-44e4-a85a-c086ddf13168,3,7,15,14,4,3,7,19,30,-11,11,62.91,69.38,81,7,0,0,0,0,0,2250000.0,938410.0,41.71,7376189.91,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,5f7f8f8e-9ab2-434c-b005-fc3c5893a4ad,小辣椒莱,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,2,26,14,8,2,4,27,18,9,12,62.58,68.0,89,8,0,0,0,0,0,1600000.0,773315.0,48.33,4880054.39,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,60485f7e-4f7c-45e4-b748-faadb1b6bf75,阿拉伯夜,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,7,13,14,4,1,9,24,31,-7,12,72.75,78.25,92,7,0,0,0,0,0,4200000.0,1632103.0,38.86,12454354.57,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,608be585-2b1a-4d51-b0cb-5465c3010436,沙漠之狐,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,2,30,14,10,0,4,40,23,17,15,81.67,87.62,97,7,0,0,0,0,0,4200000.0,3143260.0,74.84,9814422.09,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,街球之王,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,7,14,14,4,2,8,26,36,-10,12,72.92,77.88,88,7,0,0,0,0,0,4200000.0,1987424.0,47.32,10927312.32,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,流水无痕,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,1,30,14,9,3,2,26,16,10,12,59.25,62.62,70,8,0,0,0,0,0,1600000.0,609382.0,38.09,5258900.33,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,644b825c-9b2b-4383-b22c-725aa1e9152e,非洲野牛,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,8,5,14,1,2,11,15,32,-17,13,62.15,67.75,77,7,0,0,0,0,0,1600000.0,758316.0,47.39,4797395.63,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,雪虎踏山,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,8,10,14,2,4,8,12,28,-16,13,66.31,73.38,84,7,0,0,0,0,0,3100000.0,1282660.0,41.38,9982512.29,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,650c94ec-9237-4067-be84-258d382203ec,少林武僧,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,6,18,14,5,3,6,19,25,-6,11,61.18,64.62,74,6,0,0,0,0,0,1600000.0,790766.0,49.42,4643333.59,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,673799c9-ad32-40e2-b497-1fe6ac04f5d1,药厂勒沃,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,8,11,14,3,2,9,17,31,-14,13,61.31,65.88,69,7,0,0,0,0,0,1600000.0,697760.0,43.61,4740445.87,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6793d666-1351-4faf-bc46-e23b72f29f1b,雪豹冰山,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,5,19,14,5,4,5,28,31,-3,14,62.29,67.0,81,7,0,0,0,0,0,1600000.0,833649.0,52.1,4451456.85,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,67b81d51-8b4d-41fd-ae45-b1fadea3676b,斑马条纹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,1,29,14,9,2,3,25,15,10,13,62.15,66.5,73,7,0,0,0,0,0,1600000.0,716699.0,44.79,4928778.62,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,67e432d7-2e54-4ee4-a770-f40e630e6bc8,马赛马拉,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,8,15,14,4,3,7,19,28,-9,14,64.21,69.88,80,8,0,0,0,0,0,1600000.0,957959.0,59.87,4214884.91,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6ae6ba0d-e837-4519-bdd8-9ef6d56e8053,管道巨头,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,3,24,14,7,3,4,35,23,12,11,75.55,78.88,88,7,0,0,0,0,0,3100000.0,1944464.0,62.72,8602055.16,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6b42d32b-f885-4450-b48c-233e1b1a494f,喜鹊纽卡,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,8,4,14,1,1,12,15,38,-23,13,66.38,74.38,80,6,0,0,0,0,0,4200000.0,1376435.0,32.77,12806231.08,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6c0dba72-2837-4453-8f69-63f1d3886e9f,马赛勇士,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,2,24,14,7,3,4,20,18,2,12,62.17,66.25,78,5,0,0,0,0,0,1600000.0,806713.0,50.42,4876376.65,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,纳斯卡线,True,698db303-c978-44e4-a85a-c086ddf13168,3,6,15,14,4,3,7,20,24,-4,13,65.15,71.25,77,6,0,0,0,0,0,2250000.0,934303.0,41.52,7704345.18,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6e247ef0-57b1-4282-90bd-e7ac11d50e3a,火狼焚原,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,4,21,14,6,3,5,24,25,-1,13,69.92,73.88,79,8,0,0,0,0,0,2250000.0,1248598.0,55.49,6735725.44,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,6e6bb008-2263-40ed-9a77-e9e836378fda,黑金帝国,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,4,22,14,7,1,6,39,29,10,13,70.62,78.0,94,8,0,0,0,0,0,3100000.0,1805672.0,58.25,8819314.2,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7012880c-807c-4190-90f7-0e644aad825e,石油大亨,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,2,30,14,9,3,2,40,23,17,12,70.17,77.25,85,8,0,0,0,0,0,3100000.0,1422543.0,45.89,9399642.56,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,70f67bd4-e206-4287-85f3-c9769b03c861,银龙出海,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,3,25,14,7,4,3,45,37,8,15,73.33,80.38,92,7,0,0,0,0,0,4200000.0,1728373.0,41.15,12156323.14,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,塞维利业,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,4,20,14,6,2,6,30,28,2,12,68.92,74.38,89,5,0,0,0,0,0,2250000.0,1246142.0,55.38,6681804.84,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,71ac4da1-b9e4-40d5-995b-467d0669c7ad,冰狼踏雪,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,8,6,14,1,3,10,20,42,-22,14,60.93,68.12,78,6,0,0,0,0,0,2250000.0,888698.0,39.5,7811007.53,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7330de8d-2325-4d92-9e0f-b40c1901fc29,安第斯山,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,4,19,14,6,1,7,23,30,-7,12,69.33,74.62,94,7,0,0,0,0,0,3100000.0,1345284.0,43.4,9688680.68,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,巨象踏天,True,a0107e47-d545-415a-877e-a250b12b72a3,4,3,24,14,7,3,4,27,21,6,12,60.92,66.12,82,7,0,0,0,0,0,1600000.0,796902.0,49.81,4540657.1,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,74dc07ee-0898-40a0-a0d6-8daee888090b,麒麟踏云,True,a8fde632-9f65-467d-bc44-32641788bb66,3,6,13,14,3,4,7,25,30,-5,14,63.43,70.75,82,6,0,0,0,0,0,2250000.0,959403.0,42.64,4286728.04,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,753fa88c-427d-4800-8add-ac9451df3fe9,天方夜谭,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,3,23,14,7,2,5,27,16,11,13,63.77,67.62,78,8,0,0,0,0,0,1600000.0,928306.0,58.02,4303655.57,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,754dcbe3-7865-4512-8487-d94ec7a83789,阿散蒂金,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,5,17,14,4,5,5,20,20,0,13,60.0,64.0,70,7,0,0,0,0,0,1600000.0,619613.0,38.73,5116246.84,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,779059e3-52dd-41b9-87e5-c8044b7c1811,薛西斯军,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,6,17,14,4,5,5,19,23,-4,14,61.71,67.62,76,5,0,0,0,0,0,1600000.0,703472.0,43.97,4703615.58,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7792e428-9917-4402-9eec-fe0f7b5a05f2,萨尔瓦多,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,7,13,14,4,1,9,20,26,-6,12,67.92,73.62,82,8,0,0,0,0,0,2250000.0,1261842.0,56.08,6951815.06,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,77948078-1021-4d64-8798-5a3e304f3ccf,阿拉丁灯,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,8,9,14,2,3,9,16,27,-11,13,58.31,62.88,66,8,0,0,0,0,0,1600000.0,512525.0,32.03,5210578.92,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,77a08a4b-acdc-4506-9b20-0336d460f726,雪山神鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,8,11,14,3,2,9,22,32,-10,14,63.93,69.62,78,8,0,0,0,0,0,2250000.0,1021087.0,45.38,7408176.16,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,金狼逐日,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,1,26,14,8,2,4,26,18,8,12,72.42,78.25,96,6,0,0,0,0,0,2250000.0,1620388.0,72.02,6228298.41,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,79441db3-4b4b-436b-b258-482eb5263da2,热带雨林,True,698db303-c978-44e4-a85a-c086ddf13168,3,2,26,14,8,2,4,26,17,9,13,69.85,73.12,78,8,0,0,0,0,0,2250000.0,1268988.0,56.4,6800445.9,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7ad15046-be76-4e8a-b62f-260481133ed3,寒冰领域,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,1,26,14,8,2,4,27,20,7,14,63.57,68.25,84,7,0,0,0,0,0,1600000.0,969005.0,60.56,4388559.33,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,图西胡图,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,1,27,14,8,3,3,32,19,13,12,65.5,69.38,79,8,0,0,0,0,0,1600000.0,926234.0,57.89,4340637.23,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7be612ad-7273-430a-8cbb-9efaccee934a,铁翼飞鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,3,24,14,7,3,4,27,32,-5,12,61.83,68.12,75,7,0,0,0,0,0,2250000.0,1071586.0,47.63,7187551.17,A,none
3,120c8d61-2fca-4c1a-a6b6-26e5170535fa,7e1a4614-824a-4ce5-8436-aaee8aaa7ea1,美因茨红,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,6,16,14,5,1,8,18,25,-7,13,63.15,69.12,81,8,0,0,0,0,0,1600000.0,883042.0,55.19,4372371.89,A,none
